Series_reference,Period,Data_value,Suppressed,STATUS
BDCQ.SEE2052A,2017.06,263.225855,,F
BDCQ.SEE2052A,2017.09,261.547133,,F
BDCQ.SEE2052A,2017.12,278.403505,,F
BDCQ.SEE2052A,2018.03,253.74481,,F
BDCQ.SEE2052A,2018.06,281.369189,,F
BDCQ.SEE2052A,2018.09,247.687462,,F
BDCQ.SEE2052A,2018.12,264.705375,,F
BDCQ.SEE2052A,2019.03,240.929947,,F
BDCQ.SEE2052A,2019.06,257.734698,,F
BDCQ.SEE2052A,2019.09,256.196006,,F
BDCQ.SEE2052A,2019.12,280.848321,,F
BDCQ.SEE2052A,2020.03,254.529991,,F
BDCQ.SEE2052A,2020.06,258.160427,,F
BDCQ.SEE2052A,2020.09,271.864606,,R
BDCQ.SEE2052A,2020.12,276.252289,,R
BDCQ.SEE2052A,2021.03,274.346981,,R
BDCQ.SEE2052A,2021.06,281.646016,,R
BDCQ.SEE2052A,2021.09,286.847155,,R
BDCQ.SEE2052A,2021.12,303.629135,,R
BDCQ.SEE2052A,2022.03,299.127567,,R
BDCQ.SEE2052A,2022.06,304.198173,,R
BDCQ.SEE2052A,2022.09,313.896808,,R
BDCQ.SEE2052A,2022.12,324.859802,,R
BDCQ.SEE2052A,2023.03,324.827673,,F
BDCQ.SEE2052A,2023.06,324.230334,,F
BDCQ.SEE2053A,2011.06,220.998551,,F
BDCQ.SEE2053A,2011.09,216.521224,,F
BDCQ.SEE2053A,2011.12,221.425019,,F
BDCQ.SEE2053A,2012.03,221.568816,,F
BDCQ.SEE2053A,2012.06,236.314454,,F
BDCQ.SEE2053A,2012.09,228.449101,,F
BDCQ.SEE2053A,2012.12,239.851325,,F
BDCQ.SEE2053A,2013.03,230.898855,,F
BDCQ.SEE2053A,2013.06,246.081583,,F
BDCQ.SEE2053A,2013.09,240.146124,,F
BDCQ.SEE2053A,2013.12,249.341692,,F
BDCQ.SEE2053A,2014.03,242.233209,,F
BDCQ.SEE2053A,2014.06,260.063823,,F
BDCQ.SEE2053A,2014.09,253.152244,,F
BDCQ.SEE2053A,2014.12,263.815746,,F
BDCQ.SEE2053A,2015.03,256.316046,,F
BDCQ.SEE2053A,2015.06,267.465823,,F
BDCQ.SEE2053A,2015.09,265.083267,,F
BDCQ.SEE2053A,2015.12,269.800125,,F
BDCQ.SEE2053A,2016.03,269.944608,,F
BDCQ.SEE2053A,2016.06,282.76187,,F
BDCQ.SEE2053A,2016.09,274.525837,,F
BDCQ.SEE2053A,2016.12,284.846616,,F
BDCQ.SEE2053A,2017.03,279.70928,,F
BDCQ.SEE2053A,2017.06,300.692163,,F
BDCQ.SEE2053A,2017.09,291.121324,,F
BDCQ.SEE2053A,2017.12,307.461355,,F
BDCQ.SEE2053A,2018.03,296.289847,,F
BDCQ.SEE2053A,2018.06,317.483412,,F
BDCQ.SEE2053A,2018.09,309.726323,,F
BDCQ.SEE2053A,2018.12,327.783888,,F
BDCQ.SEE2053A,2019.03,309.620026,,F
BDCQ.SEE2053A,2019.06,331.408244,,F
BDCQ.SEE2053A,2019.09,327.728547,,F
BDCQ.SEE2053A,2019.12,353.502665,,F
BDCQ.SEE2053A,2020.03,331.35333,,F
BDCQ.SEE2053A,2020.06,340.978341,,F
BDCQ.SEE2053A,2020.09,349.479659,,R
BDCQ.SEE2053A,2020.12,351.951825,,R
BDCQ.SEE2053A,2021.03,350.793899,,R
BDCQ.SEE2053A,2021.06,362.408283,,R
BDCQ.SEE2053A,2021.09,362.631607,,R
BDCQ.SEE2053A,2021.12,386.053351,,R
BDCQ.SEE2053A,2022.03,381.852006,,R
BDCQ.SEE2053A,2022.06,391.212168,,R
BDCQ.SEE2053A,2022.09,396.332065,,R
BDCQ.SEE2053A,2022.12,412.527892,,R
BDCQ.SEE2053A,2023.03,415.385984,,F
BDCQ.SEE2053A,2023.06,434.891115,,F
BDCQ.SEE2054A,2011.06,11.496498,,F
BDCQ.SEE2054A,2011.09,10.681379,,F
BDCQ.SEE2054A,2011.12,12.072776,,F
BDCQ.SEE2054A,2012.03,11.935233,,F
BDCQ.SEE2054A,2012.06,11.52753,,F
BDCQ.SEE2054A,2012.09,10.902486,,F
BDCQ.SEE2054A,2012.12,12.535797,,F
BDCQ.SEE2054A,2013.03,12.060557,,F
BDCQ.SEE2054A,2013.06,11.672359,,F
BDCQ.SEE2054A,2013.09,11.065287,,F
BDCQ.SEE2054A,2013.12,12.350366,,F
BDCQ.SEE2054A,2014.03,11.931909,,F
BDCQ.SEE2054A,2014.06,11.902903,,F
BDCQ.SEE2054A,2014.09,11.334113,,F
BDCQ.SEE2054A,2014.12,12.625875,,F
BDCQ.SEE2054A,2015.03,12.333868,,F
BDCQ.SEE2054A,2015.06,12.069452,,F
BDCQ.SEE2054A,2015.09,11.774262,,F
BDCQ.SEE2054A,2015.12,13.081725,,F
BDCQ.SEE2054A,2016.03,13.139978,,F
BDCQ.SEE2054A,2016.06,12.622812,,F
BDCQ.SEE2054A,2016.09,11.652709,,F
BDCQ.SEE2054A,2016.12,12.747399,,F
BDCQ.SEE2054A,2017.03,13.112332,,F
BDCQ.SEE2054A,2017.06,14.354714,,F
BDCQ.SEE2054A,2017.09,14.011932,,F
BDCQ.SEE2054A,2017.12,15.701266,,F
BDCQ.SEE2054A,2018.03,15.117569,,F
BDCQ.SEE2054A,2018.06,15.13227,,F
BDCQ.SEE2054A,2018.09,15.054185,,F
BDCQ.SEE2054A,2018.12,16.261291,,F
BDCQ.SEE2054A,2019.03,15.299727,,F
BDCQ.SEE2054A,2019.06,15.360133,,F
BDCQ.SEE2054A,2019.09,14.947576,,F
BDCQ.SEE2054A,2019.12,16.911603,,F
BDCQ.SEE2054A,2020.03,15.871778,,F
BDCQ.SEE2054A,2020.06,14.955533,,F
BDCQ.SEE2054A,2020.09,15.766279,,R
BDCQ.SEE2054A,2020.12,16.116624,,R
BDCQ.SEE2054A,2021.03,15.243735,,R
BDCQ.SEE2054A,2021.06,15.671784,,R
BDCQ.SEE2054A,2021.09,15.258406,,R
BDCQ.SEE2054A,2021.12,16.825116,,R
BDCQ.SEE2054A,2022.03,16.030023,,R
BDCQ.SEE2054A,2022.06,16.236771,,R
BDCQ.SEE2054A,2022.09,15.560995,,R
BDCQ.SEE2054A,2022.12,17.284146,,R
BDCQ.SEE2054A,2023.03,17.653662,,F
BDCQ.SEE2054A,2023.06,17.262235,,F
BDCQ.SEE2055A,2011.06,48.249229,,F
BDCQ.SEE2055A,2011.09,51.115407,,F
BDCQ.SEE2055A,2011.12,53.534431,,F
BDCQ.SEE2055A,2012.03,53.513709,,F
BDCQ.SEE2055A,2012.06,54.629901,,F
BDCQ.SEE2055A,2012.09,56.762252,,F
BDCQ.SEE2055A,2012.12,57.403024,,F
BDCQ.SEE2055A,2013.03,53.369286,,F
BDCQ.SEE2055A,2013.06,54.030982,,F
BDCQ.SEE2055A,2013.09,50.760552,,F
BDCQ.SEE2055A,2013.12,54.713926,,F
BDCQ.SEE2055A,2014.03,51.333745,,F
BDCQ.SEE2055A,2014.06,53.193577,,F
BDCQ.SEE2055A,2014.09,51.212839,,F
BDCQ.SEE2055A,2014.12,53.768442,,F
BDCQ.SEE2055A,2015.03,49.777263,,F
BDCQ.SEE2055A,2015.06,51.34692,,F
BDCQ.SEE2055A,2015.09,50.712479,,F
BDCQ.SEE2055A,2015.12,49.262986,,F
BDCQ.SEE2055A,2016.03,48.506997,,F
BDCQ.SEE2055A,2016.06,47.272039,,F
BDCQ.SEE2055A,2016.09,45.292389,,F
BDCQ.SEE2055A,2016.12,46.227952,,F
BDCQ.SEE2055A,2017.03,45.547615,,F
BDCQ.SEE2055A,2017.06,46.5717,,F
BDCQ.SEE2055A,2017.09,48.321207,,F
BDCQ.SEE2055A,2017.12,49.87158,,F
BDCQ.SEE2055A,2018.03,48.156228,,F
BDCQ.SEE2055A,2018.06,48.144239,,F
BDCQ.SEE2055A,2018.09,48.964454,,F
BDCQ.SEE2055A,2018.12,50.827186,,F
BDCQ.SEE2055A,2019.03,47.850648,,F
BDCQ.SEE2055A,2019.06,48.208837,,F
BDCQ.SEE2055A,2019.09,49.277585,,F
BDCQ.SEE2055A,2019.12,52.291808,,F
BDCQ.SEE2055A,2020.03,48.379366,,F
BDCQ.SEE2055A,2020.06,46.669444,,F
BDCQ.SEE2055A,2020.09,51.315931,,R
BDCQ.SEE2055A,2020.12,51.626063,,R
BDCQ.SEE2055A,2021.03,50.497714,,R
BDCQ.SEE2055A,2021.06,51.800042,,R
BDCQ.SEE2055A,2021.09,52.209954,,R
BDCQ.SEE2055A,2021.12,56.280938,,R
BDCQ.SEE2055A,2022.03,55.900886,,R
BDCQ.SEE2055A,2022.06,57.168555,,R
BDCQ.SEE2055A,2022.09,57.209477,,R
BDCQ.SEE2055A,2022.12,59.985238,,R
BDCQ.SEE2055A,2023.03,60.244513,,F
BDCQ.SEE2055A,2023.06,61.237036,,F
BDCQ.SEE2056A,2011.06,68.230651,,F
BDCQ.SEE2056A,2011.09,68.323,,F
BDCQ.SEE2056A,2011.12,71.862624,,F
BDCQ.SEE2056A,2012.03,68.60315,,F
BDCQ.SEE2056A,2012.06,71.431442,,F
BDCQ.SEE2056A,2012.09,70.50041,,F
BDCQ.SEE2056A,2012.12,76.262567,,F
BDCQ.SEE2056A,2013.03,65.215119,,F
BDCQ.SEE2056A,2013.06,69.505251,,F
BDCQ.SEE2056A,2013.09,65.94254,,F
BDCQ.SEE2056A,2013.12,73.125975,,F
BDCQ.SEE2056A,2014.03,66.730935,,F
BDCQ.SEE2056A,2014.06,71.195155,,F
BDCQ.SEE2056A,2014.09,67.908653,,F
BDCQ.SEE2056A,2014.12,75.439044,,F
BDCQ.SEE2056A,2015.03,69.412215,,F
BDCQ.SEE2056A,2015.06,71.260456,,F
BDCQ.SEE2056A,2015.09,72.735111,,F
BDCQ.SEE2056A,2015.12,73.061274,,F
BDCQ.SEE2056A,2016.03,71.738034,,F
BDCQ.SEE2056A,2016.06,70.646873,,F
BDCQ.SEE2056A,2016.09,70.368211,,F
BDCQ.SEE2056A,2016.12,73.468477,,F
BDCQ.SEE2056A,2017.03,71.773579,,F
BDCQ.SEE2056A,2017.06,73.14926,,F
BDCQ.SEE2056A,2017.09,72.154072,,F
BDCQ.SEE2056A,2017.12,77.706089,,F
BDCQ.SEE2056A,2018.03,74.248543,,F
BDCQ.SEE2056A,2018.06,76.519435,,F
BDCQ.SEE2056A,2018.09,75.921793,,F
BDCQ.SEE2056A,2018.12,81.469112,,F
BDCQ.SEE2056A,2019.03,75.267303,,F
BDCQ.SEE2056A,2019.06,78.483558,,F
BDCQ.SEE2056A,2019.09,80.668605,,F
BDCQ.SEE2056A,2019.12,86.240886,,F
BDCQ.SEE2056A,2020.03,78.781707,,F
BDCQ.SEE2056A,2020.06,77.416749,,F
BDCQ.SEE2056A,2020.09,85.170783,,R
BDCQ.SEE2056A,2020.12,86.483356,,R
BDCQ.SEE2056A,2021.03,84.384564,,R
BDCQ.SEE2056A,2021.06,87.149109,,R
BDCQ.SEE2056A,2021.09,86.957074,,R
BDCQ.SEE2056A,2021.12,94.016494,,R
BDCQ.SEE2056A,2022.03,90.751147,,R
BDCQ.SEE2056A,2022.06,93.284662,,R
BDCQ.SEE2056A,2022.09,93.217872,,R
BDCQ.SEE2056A,2022.12,98.529996,,R
BDCQ.SEE2056A,2023.03,97.338069,,F
BDCQ.SEE2056A,2023.06,99.666178,,F
BDCQ.SEE2057A,2011.06,39.309333,,F
BDCQ.SEE2057A,2011.09,38.397515,,F
BDCQ.SEE2057A,2011.12,42.904163,,F
BDCQ.SEE2057A,2012.03,42.20589,,F
BDCQ.SEE2057A,2012.06,41.801603,,F
BDCQ.SEE2057A,2012.09,42.24254,,F
BDCQ.SEE2057A,2012.12,45.643944,,F
BDCQ.SEE2057A,2013.03,43.598044,,F
BDCQ.SEE2057A,2013.06,42.793081,,F
BDCQ.SEE2057A,2013.09,42.75926,,F
BDCQ.SEE2057A,2013.12,46.38974,,F
BDCQ.SEE2057A,2014.03,44.654883,,F
BDCQ.SEE2057A,2014.06,44.517148,,F
BDCQ.SEE2057A,2014.09,44.932034,,F
BDCQ.SEE2057A,2014.12,49.458377,,F
BDCQ.SEE2057A,2015.03,47.409149,,F
BDCQ.SEE2057A,2015.06,45.560418,,F
BDCQ.SEE2057A,2015.09,46.96225,,F
BDCQ.SEE2057A,2015.12,49.540592,,F
BDCQ.SEE2057A,2016.03,50.12597,,F
BDCQ.SEE2057A,2016.06,48.014304,,F
BDCQ.SEE2057A,2016.09,47.029737,,F
BDCQ.SEE2057A,2016.12,51.865048,,F
BDCQ.SEE2057A,2017.03,50.004777,,F
BDCQ.SEE2057A,2017.06,50.09956,,F
BDCQ.SEE2057A,2017.09,48.910009,,F
BDCQ.SEE2057A,2017.12,55.007825,,F
BDCQ.SEE2057A,2018.03,51.95594,,F
BDCQ.SEE2057A,2018.06,54.036586,,F
BDCQ.SEE2057A,2018.09,52.948744,,F
BDCQ.SEE2057A,2018.12,59.880538,,F
BDCQ.SEE2057A,2019.03,55.442654,,F
BDCQ.SEE2057A,2019.06,55.983116,,F
BDCQ.SEE2057A,2019.09,55.335143,,F
BDCQ.SEE2057A,2019.12,62.158573,,F
BDCQ.SEE2057A,2020.03,59.395766,,F
BDCQ.SEE2057A,2020.06,56.022354,,F
BDCQ.SEE2057A,2020.09,56.791835,,R
BDCQ.SEE2057A,2020.12,58.36387,,R
BDCQ.SEE2057A,2021.03,58.613685,,R
BDCQ.SEE2057A,2021.06,58.851871,,R
BDCQ.SEE2057A,2021.09,57.955073,,R
BDCQ.SEE2057A,2021.12,63.252408,,R
BDCQ.SEE2057A,2022.03,62.1519,,R
BDCQ.SEE2057A,2022.06,62.970787,,R
BDCQ.SEE2057A,2022.09,61.956372,,R
BDCQ.SEE2057A,2022.12,68.622865,,R
BDCQ.SEE2057A,2023.03,70.293509,,F
BDCQ.SEE2057A,2023.06,75.353382,,F
BDCQ.SEE2058A,2011.06,40.700096,,F
BDCQ.SEE2058A,2011.09,41.461365,,F
BDCQ.SEE2058A,2011.12,44.643764,,F
BDCQ.SEE2058A,2012.03,43.583048,,F
BDCQ.SEE2058A,2012.06,44.535078,,F
BDCQ.SEE2058A,2012.09,44.815098,,F
BDCQ.SEE2058A,2012.12,48.383806,,F
BDCQ.SEE2058A,2013.03,45.528015,,F
BDCQ.SEE2058A,2013.06,46.299137,,F
BDCQ.SEE2058A,2013.09,47.401795,,F
BDCQ.SEE2058A,2013.12,52.496806,,F
BDCQ.SEE2058A,2014.03,49.394241,,F
BDCQ.SEE2058A,2014.06,50.783612,,F
BDCQ.SEE2058A,2014.09,52.670673,,F
BDCQ.SEE2058A,2014.12,56.576909,,F
BDCQ.SEE2058A,2015.03,53.091959,,F
BDCQ.SEE2058A,2015.06,55.056986,,F
BDCQ.SEE2058A,2015.09,56.582955,,F
BDCQ.SEE2058A,2015.12,58.704114,,F
BDCQ.SEE2058A,2016.03,57.981192,,F
BDCQ.SEE2058A,2016.06,57.401834,,F
BDCQ.SEE2058A,2016.09,58.191778,,F
BDCQ.SEE2058A,2016.12,61.964138,,F
BDCQ.SEE2058A,2017.03,61.9898,,F
BDCQ.SEE2058A,2017.06,61.981434,,F
BDCQ.SEE2058A,2017.09,62.812543,,F
BDCQ.SEE2058A,2017.12,67.34269,,F
BDCQ.SEE2058A,2018.03,64.05603,,F
BDCQ.SEE2058A,2018.06,65.1083,,F
BDCQ.SEE2058A,2018.09,66.177352,,F
BDCQ.SEE2058A,2018.12,69.851681,,F
BDCQ.SEE2058A,2019.03,65.326808,,F
BDCQ.SEE2058A,2019.06,66.503837,,F
BDCQ.SEE2058A,2019.09,67.474241,,F
BDCQ.SEE2058A,2019.12,73.694691,,F
BDCQ.SEE2058A,2020.03,68.645903,,F
BDCQ.SEE2058A,2020.06,67.980155,,F
BDCQ.SEE2058A,2020.09,71.663597,,R
BDCQ.SEE2058A,2020.12,73.804677,,R
BDCQ.SEE2058A,2021.03,71.010034,,R
BDCQ.SEE2058A,2021.06,73.461929,,R
BDCQ.SEE2058A,2021.09,73.59384,,R
BDCQ.SEE2058A,2021.12,79.157515,,R
BDCQ.SEE2058A,2022.03,76.94657,,R
BDCQ.SEE2058A,2022.06,78.876799,,R
BDCQ.SEE2058A,2022.09,80.242223,,R
BDCQ.SEE2058A,2022.12,85.153863,,R
BDCQ.SEE2058A,2023.03,84.350477,,F
BDCQ.SEE2058A,2023.06,85.802142,,F
BDCQ.SEE2059A,2011.06,182.500551,,F
BDCQ.SEE2059A,2011.09,188.92581,,F
BDCQ.SEE2059A,2011.12,199.014035,,F
BDCQ.SEE2059A,2012.03,193.569832,,F
BDCQ.SEE2059A,2012.06,199.596322,,F
BDCQ.SEE2059A,2012.09,205.31971,,F
BDCQ.SEE2059A,2012.12,217.427603,,F
BDCQ.SEE2059A,2013.03,205.34058,,F
BDCQ.SEE2059A,2013.06,216.210055,,F
BDCQ.SEE2059A,2013.09,224.372942,,F
BDCQ.SEE2059A,2013.12,240.712363,,F
BDCQ.SEE2059A,2014.03,227.469825,,F
BDCQ.SEE2059A,2014.06,243.380871,,F
BDCQ.SEE2059A,2014.09,255.082356,,F
BDCQ.SEE2059A,2014.12,269.218714,,F
BDCQ.SEE2059A,2015.03,252.697748,,F
BDCQ.SEE2059A,2015.06,269.212875,,F
BDCQ.SEE2059A,2015.09,279.490297,,F
BDCQ.SEE2059A,2015.12,287.216424,,F
BDCQ.SEE2059A,2016.03,276.382631,,F
BDCQ.SEE2059A,2016.06,286.411581,,F
BDCQ.SEE2059A,2016.09,288.069008,,F
BDCQ.SEE2059A,2016.12,303.444187,,F
BDCQ.SEE2059A,2017.03,291.261615,,F
BDCQ.SEE2059A,2017.06,305.850059,,F
BDCQ.SEE2059A,2017.09,311.728651,,F
BDCQ.SEE2059A,2017.12,331.055863,,F
BDCQ.SEE2059A,2018.03,308.657864,,F
BDCQ.SEE2059A,2018.06,331.732545,,F
BDCQ.SEE2059A,2018.09,337.591255,,F
BDCQ.SEE2059A,2018.12,357.822919,,F
BDCQ.SEE2059A,2019.03,333.419148,,F
BDCQ.SEE2059A,2019.06,351.78825,,F
BDCQ.SEE2059A,2019.09,357.115503,,F
BDCQ.SEE2059A,2019.12,388.051038,,F
BDCQ.SEE2059A,2020.03,351.870619,,F
BDCQ.SEE2059A,2020.06,355.324634,,F
BDCQ.SEE2059A,2020.09,387.414523,,R
BDCQ.SEE2059A,2020.12,390.871385,,R
BDCQ.SEE2059A,2021.03,380.894651,,R
BDCQ.SEE2059A,2021.06,398.699374,,R
BDCQ.SEE2059A,2021.09,410.56709,,R
BDCQ.SEE2059A,2021.12,434.268978,,R
BDCQ.SEE2059A,2022.03,422.383354,,R
BDCQ.SEE2059A,2022.06,439.164871,,R
BDCQ.SEE2059A,2022.09,452.136348,,R
BDCQ.SEE2059A,2022.12,469.689437,,R
BDCQ.SEE2059A,2023.03,464.839267,,F
BDCQ.SEE2059A,2023.06,480.577347,,F
BDCQ.SEE2060A,2011.06,1767.924759,,F
BDCQ.SEE2060A,2011.09,1781.624362,,F
BDCQ.SEE2060A,2011.12,1875.72306,,F
BDCQ.SEE2060A,2012.03,1804.418021,,F
BDCQ.SEE2060A,2012.06,1860.487753,,F
BDCQ.SEE2060A,2012.09,1883.948833,,F
BDCQ.SEE2060A,2012.12,1992.981497,,F
BDCQ.SEE2060A,2013.03,1869.55892,,F
BDCQ.SEE2060A,2013.06,1966.731497,,F
BDCQ.SEE2060A,2013.09,1982.418615,,F
BDCQ.SEE2060A,2013.12,2142.378934,,F
BDCQ.SEE2060A,2014.03,1986.628907,,F
BDCQ.SEE2060A,2014.06,2113.751212,,F
BDCQ.SEE2060A,2014.09,2154.749748,,F
BDCQ.SEE2060A,2014.12,2298.327741,,F
BDCQ.SEE2060A,2015.03,2109.730717,,F
BDCQ.SEE2060A,2015.06,2231.032314,,F
BDCQ.SEE2060A,2015.09,2300.34242,,F
BDCQ.SEE2060A,2015.12,2347.763163,,F
BDCQ.SEE2060A,2016.03,2256.687465,,F
BDCQ.SEE2060A,2016.06,2318.799253,,F
BDCQ.SEE2060A,2016.09,2330.431851,,F
BDCQ.SEE2060A,2016.12,2434.602668,,F
BDCQ.SEE2060A,2017.03,2332.625415,,F
BDCQ.SEE2060A,2017.06,2418.57371,,F
BDCQ.SEE2060A,2017.09,2432.185428,,F
BDCQ.SEE2060A,2017.12,2559.539554,,F
BDCQ.SEE2060A,2018.03,2445.032752,,F
BDCQ.SEE2060A,2018.06,2530.021761,,F
BDCQ.SEE2060A,2018.09,2540.729867,,F
BDCQ.SEE2060A,2018.12,2681.578464,,F
BDCQ.SEE2060A,2019.03,2477.241889,,F
BDCQ.SEE2060A,2019.06,2600.068703,,F
BDCQ.SEE2060A,2019.09,2589.220462,,F
BDCQ.SEE2060A,2019.12,2797.245401,,F
BDCQ.SEE2060A,2020.03,2543.228108,,F
BDCQ.SEE2060A,2020.06,2526.900454,,F
BDCQ.SEE2060A,2020.09,2714.49221,,R
BDCQ.SEE2060A,2020.12,2754.899062,,R
BDCQ.SEE2060A,2021.03,2687.705708,,R
BDCQ.SEE2060A,2021.06,2802.73084,,R
BDCQ.SEE2060A,2021.09,2847.310154,,R
BDCQ.SEE2060A,2021.12,3037.924858,,R
BDCQ.SEE2060A,2022.03,2941.799236,,R
BDCQ.SEE2060A,2022.06,3052.276659,,R
BDCQ.SEE2060A,2022.09,3131.655763,,R
BDCQ.SEE2060A,2022.12,3259.087618,,R
BDCQ.SEE2060A,2023.03,3229.765844,,F
BDCQ.SEE2060A,2023.06,3319.778005,,F
BDCQ.SEE2062A,2011.06,233.025484,,F
BDCQ.SEE2062A,2011.09,244.372507,,F
BDCQ.SEE2062A,2011.12,262.454379,,F
BDCQ.SEE2062A,2012.03,255.516897,,F
BDCQ.SEE2062A,2012.06,267.626201,,F
BDCQ.SEE2062A,2012.09,276.654729,,F
BDCQ.SEE2062A,2012.12,300.537492,,F
BDCQ.SEE2062A,2013.03,283.955522,,F
BDCQ.SEE2062A,2013.06,298.565338,,F
BDCQ.SEE2062A,2013.09,301.89702,,F
BDCQ.SEE2062A,2013.12,321.159084,,F
BDCQ.SEE2062A,2014.03,293.690433,,F
BDCQ.SEE2062A,2014.06,307.342292,,F
BDCQ.SEE2062A,2014.09,316.983298,,F
BDCQ.SEE2062A,2014.12,335.057693,,F
BDCQ.SEE2062A,2015.03,304.143574,,F
BDCQ.SEE2062A,2015.06,321.58445,,F
BDCQ.SEE2062A,2015.09,335.653949,,F
BDCQ.SEE2062A,2015.12,343.682223,,F
BDCQ.SEE2062A,2016.03,330.545433,,F
BDCQ.SEE2062A,2016.06,334.959674,,F
BDCQ.SEE2062A,2016.09,343.46395,,F
BDCQ.SEE2062A,2016.12,361.5851,,F
BDCQ.SEE2062A,2017.03,348.047793,,F
BDCQ.SEE2062A,2017.06,361.106612,,F
BDCQ.SEE2062A,2017.09,372.632646,,F
BDCQ.SEE2062A,2017.12,393.405122,,F
BDCQ.SEE2062A,2018.03,369.665504,,F
BDCQ.SEE2062A,2018.06,388.592342,,F
BDCQ.SEE2062A,2018.09,396.765138,,F
BDCQ.SEE2062A,2018.12,418.138288,,F
BDCQ.SEE2062A,2019.03,394.978517,,F
BDCQ.SEE2062A,2019.06,421.428425,,F
BDCQ.SEE2062A,2019.09,436.065436,,F
BDCQ.SEE2062A,2019.12,477.132662,,F
BDCQ.SEE2062A,2020.03,441.945271,,F
BDCQ.SEE2062A,2020.06,443.827934,,F
BDCQ.SEE2062A,2020.09,476.037855,,R
BDCQ.SEE2062A,2020.12,481.667711,,R
BDCQ.SEE2062A,2021.03,479.208894,,R
BDCQ.SEE2062A,2021.06,499.566456,,R
BDCQ.SEE2062A,2021.09,525.401282,,R
BDCQ.SEE2062A,2021.12,552.840941,,R
BDCQ.SEE2062A,2022.03,544.878741,,R
BDCQ.SEE2062A,2022.06,560.369807,,R
BDCQ.SEE2062A,2022.09,592.248897,,R
BDCQ.SEE2062A,2022.12,616.095054,,R
BDCQ.SEE2062A,2023.03,620.185245,,F
BDCQ.SEE2062A,2023.06,629.41979,,F
BDCQ.SEE2063A,2011.06,134.185517,,F
BDCQ.SEE2063A,2011.09,136.606025,,F
BDCQ.SEE2063A,2011.12,146.120289,,F
BDCQ.SEE2063A,2012.03,145.609865,,F
BDCQ.SEE2063A,2012.06,147.519262,,F
BDCQ.SEE2063A,2012.09,148.230509,,F
BDCQ.SEE2063A,2012.12,160.086403,,F
BDCQ.SEE2063A,2013.03,155.155601,,F
BDCQ.SEE2063A,2013.06,158.871833,,F
BDCQ.SEE2063A,2013.09,155.289248,,F
BDCQ.SEE2063A,2013.12,170.038806,,F
BDCQ.SEE2063A,2014.03,159.261797,,F
BDCQ.SEE2063A,2014.06,162.963485,,F
BDCQ.SEE2063A,2014.09,164.366764,,F
BDCQ.SEE2063A,2014.12,178.462402,,F
BDCQ.SEE2063A,2015.03,166.499784,,F
BDCQ.SEE2063A,2015.06,167.484635,,F
BDCQ.SEE2063A,2015.09,168.83442,,F
BDCQ.SEE2063A,2015.12,178.864602,,F
BDCQ.SEE2063A,2016.03,174.472978,,F
BDCQ.SEE2063A,2016.06,169.172295,,F
BDCQ.SEE2063A,2016.09,168.10524,,F
BDCQ.SEE2063A,2016.12,180.334102,,F
BDCQ.SEE2063A,2017.03,176.87053,,F
BDCQ.SEE2063A,2017.06,177.509116,,F
BDCQ.SEE2063A,2017.09,177.273413,,F
BDCQ.SEE2063A,2017.12,190.786793,,F
BDCQ.SEE2063A,2018.03,183.813972,,F
BDCQ.SEE2063A,2018.06,185.450459,,F
BDCQ.SEE2063A,2018.09,185.109586,,F
BDCQ.SEE2063A,2018.12,199.101138,,F
BDCQ.SEE2063A,2019.03,184.662733,,F
BDCQ.SEE2063A,2019.06,190.201425,,F
BDCQ.SEE2063A,2019.09,188.058937,,F
BDCQ.SEE2063A,2019.12,208.400885,,F
BDCQ.SEE2063A,2020.03,189.941706,,F
BDCQ.SEE2063A,2020.06,186.021194,,F
BDCQ.SEE2063A,2020.09,200.812263,,R
BDCQ.SEE2063A,2020.12,204.648175,,R
BDCQ.SEE2063A,2021.03,201.382839,,R
BDCQ.SEE2063A,2021.06,203.895071,,R
BDCQ.SEE2063A,2021.09,206.040072,,R
BDCQ.SEE2063A,2021.12,221.347578,,R
BDCQ.SEE2063A,2022.03,214.469019,,R
BDCQ.SEE2063A,2022.06,219.230292,,R
BDCQ.SEE2063A,2022.09,221.850331,,R
BDCQ.SEE2063A,2022.12,238.49073,,R
BDCQ.SEE2063A,2023.03,234.771522,,F
BDCQ.SEE2063A,2023.06,241.609277,,F
BDCQ.SEE2064A,2011.06,203.185432,,F
BDCQ.SEE2064A,2011.09,203.454588,,F
BDCQ.SEE2064A,2011.12,215.298177,,F
BDCQ.SEE2064A,2012.03,214.26154,,F
BDCQ.SEE2064A,2012.06,219.924398,,F
BDCQ.SEE2064A,2012.09,215.676257,,F
BDCQ.SEE2064A,2012.12,230.710141,,F
BDCQ.SEE2064A,2013.03,223.485386,,F
BDCQ.SEE2064A,2013.06,231.23445,,F
BDCQ.SEE2064A,2013.09,228.740377,,F
BDCQ.SEE2064A,2013.12,249.426843,,F
BDCQ.SEE2064A,2014.03,236.751818,,F
BDCQ.SEE2064A,2014.06,245.706516,,F
BDCQ.SEE2064A,2014.09,247.66939,,F
BDCQ.SEE2064A,2014.12,258.32852,,F
BDCQ.SEE2064A,2015.03,253.069135,,F
BDCQ.SEE2064A,2015.06,256.459552,,F
BDCQ.SEE2064A,2015.09,260.824274,,F
BDCQ.SEE2064A,2015.12,261.838324,,F
BDCQ.SEE2064A,2016.03,263.591682,,F
